parameter,sparsity,nat_top1,nat_top5,nat_loss,adv_top1,adv_top5,adv_loss,variance
module.basic_model.model.1.3.weight,0.8500000000000001,66.842,87.39399999999999,1.4080692009520068,0.15600000000000058,1.761999999999997,28.618345253908416,0.33228597044944763
module.basic_model.model.1.3.weight,0.9,58.97,81.618,1.8070099639801054,0.11799999999999589,1.2480000000000047,25.85994130224278,0.33228597044944763
module.basic_model.model.2.0.weight,0.0,69.57,89.072,1.2836479661331996,0.19000000000000128,2.2639999999999993,28.75985764877506,0.3381895422935486
module.basic_model.model.2.0.weight,0.05,69.57,89.072,1.2836479661331996,0.20200000000000218,2.2639999999999993,28.751841205247842,0.3381895422935486
module.basic_model.model.2.0.weight,0.1,69.57,89.072,1.2836479661331996,0.19799999999999818,2.300000000000002,28.763038353361697,0.3381895422935486
module.basic_model.model.2.0.weight,0.15000000000000002,69.57,89.072,1.2836479661331996,0.20000000000000018,2.2480000000000055,28.77663585091734,0.3381895422935486
module.basic_model.model.2.0.weight,0.2,69.528,89.06,1.2837045605336723,0.19200000000000328,2.198,28.38489547968672,0.3381895422935486
module.basic_model.model.2.0.weight,0.25,69.46600000000001,88.938,1.2886743793789592,0.17399999999999638,2.183999999999997,28.43414542099941,0.3381895422935486
module.basic_model.model.2.0.weight,0.30000000000000004,69.35,88.924,1.2917157022600683,0.16199999999999548,1.870000000000005,28.43955066824909,0.3381895422935486
module.basic_model.model.2.0.weight,0.35000000000000003,68.556,88.31599999999999,1.3436979643824163,0.14999999999999458,1.4800000000000035,29.47780676003985,0.3381895422935486
module.basic_model.model.2.0.weight,0.4,64.744,85.59,1.5198491124182447,0.06599999999999939,0.8680000000000021,27.407942110502162,0.3381895422935486
module.basic_model.model.2.0.weight,0.45,57.71999999999999,80.094,1.8688209936242037,0.058000000000002494,0.5539999999999989,24.685804150154844,0.3381895422935486
module.basic_model.model.2.0.weight,0.5,55.04599999999999,78.316,2.0321905389475816,0.0380000000000047,0.5059999999999953,26.094009835675827,0.3381895422935486
module.basic_model.model.2.0.weight,0.55,48.086,72.166,2.5281377629217823,0.06199999999999539,0.5879999999999996,29.78918708720726,0.3381895422935486
module.basic_model.model.2.0.weight,0.6000000000000001,42.444,67.228,2.9096081223307855,0.06199999999999539,0.5299999999999971,30.220639685827884,0.3381895422935486
module.basic_model.model.2.0.weight,0.65,34.99,59.38,3.496534630112826,0.053999999999998494,0.5519999999999969,28.917780914599508,0.3381895422935486
module.basic_model.model.2.0.weight,0.7000000000000001,24.298,46.440000000000005,4.611067004563789,0.06599999999999939,0.44199999999999795,28.76685011577541,0.3381895422935486
module.basic_model.model.2.0.weight,0.75,9.899999999999999,22.941999999999997,7.395373290346269,0.031999999999998696,0.30799999999999716,25.73233102516573,0.3381895422935486
module.basic_model.model.2.0.weight,0.8,5.291999999999996,13.268000000000002,9.649362725396987,0.026000000000003798,0.28000000000000247,24.5102290728881,0.3381895422935486
module.basic_model.model.2.0.weight,0.8500000000000001,2.425999999999995,6.601999999999997,10.757962535911831,0.036000000000002697,0.13400000000000079,22.704115818192083,0.3381895422935486
module.basic_model.model.2.0.weight,0.9,2.2700000000000053,6.442000000000004,10.278919912269322,0.034000000000000696,0.11999999999999789,21.930995011283844,0.3381895422935486
module.basic_model.model.2.3.weight,0.0,69.57,89.072,1.2836479661331996,0.19200000000000328,2.281999999999995,28.752477033887224,0.34050890803337097
module.basic_model.model.2.3.weight,0.05,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2639999999999993,28.751539091841188,0.34050890803337097
module.basic_model.model.2.3.weight,0.1,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2379999999999955,28.763701054505287,0.34050890803337097
module.basic_model.model.2.3.weight,0.15000000000000002,69.57,89.072,1.2836479661331996,0.19400000000000528,2.285999999999999,28.763976867124246,0.34050890803337097
module.basic_model.model.2.3.weight,0.2,69.57,89.072,1.2836479661331996,0.20400000000000418,2.2560000000000024,28.770037539403376,0.34050890803337097
module.basic_model.model.2.3.weight,0.25,69.57,89.072,1.2836479682687427,0.19799999999999818,2.315999999999996,28.761947354824972,0.34050890803337097
module.basic_model.model.2.3.weight,0.30000000000000004,69.59,89.038,1.2851950761910356,0.19799999999999818,2.2220000000000018,28.93138924792113,0.34050890803337097
module.basic_model.model.2.3.weight,0.35000000000000003,69.55799999999999,89.082,1.2858032840456022,0.19799999999999818,2.2399999999999975,28.931326219079164,0.34050890803337097
module.basic_model.model.2.3.weight,0.4,69.418,89.05,1.2860597648913474,0.19200000000000328,2.2639999999999993,28.936917933453696,0.34050890803337097
module.basic_model.model.2.3.weight,0.45,69.46600000000001,89.01400000000001,1.2888089339090922,0.18599999999999728,2.195999999999998,29.455686785819328,0.34050890803337097
module.basic_model.model.2.3.weight,0.5,69.122,88.66199999999999,1.3105922503800873,0.15800000000000258,1.9440000000000013,30.10186303920342,0.34050890803337097
module.basic_model.model.2.3.weight,0.55,68.64,88.354,1.3464042594702827,0.15199999999999658,1.7179999999999973,31.21961752390605,0.34050890803337097
module.basic_model.model.2.3.weight,0.6000000000000001,65.94800000000001,86.702,1.490810610511252,0.11999999999999789,1.3859999999999983,32.45559947123074,0.34050890803337097
module.basic_model.model.2.3.weight,0.65,66.83,87.31599999999999,1.4361904527007643,0.12799999999999478,1.4599999999999946,32.06405368494973,0.34050890803337097
module.basic_model.model.2.3.weight,0.7000000000000001,65.61600000000001,86.35,1.499984186578847,0.12799999999999478,1.4959999999999973,32.28924421248185,0.34050890803337097
module.basic_model.model.2.3.weight,0.75,63.09199999999999,84.786,1.6258439342714774,0.09000000000000119,1.1600000000000055,33.59418139942777,0.34050890803337097
module.basic_model.model.2.3.weight,0.8,60.827999999999996,83.018,1.731234486943547,0.09000000000000119,1.104000000000005,31.47853159218052,0.34050890803337097
module.basic_model.model.2.3.weight,0.8500000000000001,55.584,78.836,2.0057425715567883,0.13600000000000279,1.4440000000000008,30.963893790925383,0.34050890803337097
module.basic_model.model.2.3.weight,0.9,40.87,64.96600000000001,3.0282427798611087,0.08200000000000429,0.8340000000000014,31.080393600219782,0.34050890803337097
module.basic_model.model.3.0.weight,0.0,69.57,89.072,1.2836479661331996,0.20599999999999508,2.2760000000000002,28.74869837611439,0.3726899027824402
module.basic_model.model.3.0.weight,0.05,69.57,89.072,1.2836479661331996,0.19799999999999818,2.2639999999999993,28.75999956411657,0.3726899027824402
module.basic_model.model.3.0.weight,0.1,69.57,89.074,1.2836729013530848,0.19799999999999818,2.2719999999999962,28.758794470010276,0.3726899027824402
module.basic_model.model.3.0.weight,0.15000000000000002,69.54400000000001,89.064,1.2845878232311028,0.20599999999999508,2.285999999999999,28.83863812261715,0.3726899027824402
module.basic_model.model.3.0.weight,0.2,69.622,89.064,1.2861541590092667,0.19000000000000128,2.2480000000000055,28.977854083763525,0.3726899027824402
module.basic_model.model.3.0.weight,0.25,69.478,89.02600000000001,1.2880547920710295,0.20000000000000018,2.1680000000000033,28.68855599386904,0.3726899027824402
module.basic_model.model.3.0.weight,0.30000000000000004,68.822,88.634,1.3160202072281466,0.19200000000000328,2.081999999999995,28.737142921638128,0.3726899027824402
module.basic_model.model.3.0.weight,0.35000000000000003,68.87,88.656,1.3242395492753238,0.18599999999999728,2.192000000000005,28.848645239553587,0.3726899027824402
module.basic_model.model.3.0.weight,0.4,67.748,87.94,1.3723955822158747,0.17399999999999638,2.1179999999999977,28.170470230410032,0.3726899027824402
module.basic_model.model.3.0.weight,0.45,65.426,86.438,1.4829363904164061,0.14999999999999458,1.7279999999999962,28.593633802441985,0.3726899027824402
module.basic_model.model.3.0.weight,0.5,62.38600000000001,84.404,1.6266270418694926,0.12799999999999478,1.3859999999999983,27.78334572280135,0.3726899027824402
module.basic_model.model.3.0.weight,0.55,56.519999999999996,79.902,1.9260561208807339,0.09000000000000119,1.0680000000000023,27.350817175149448,0.3726899027824402
module.basic_model.model.3.0.weight,0.6000000000000001,47.79600000000001,72.27,2.430596069655053,0.04999999999999449,0.5920000000000036,26.578336713867774,0.3726899027824402
module.basic_model.model.3.0.weight,0.65,39.158,63.60600000000001,3.045823513813225,0.034000000000000696,0.40599999999999525,25.758473763005217,0.3726899027824402
module.basic_model.model.3.0.weight,0.7000000000000001,35.716,59.836,3.316704913125311,0.024000000000001798,0.33999999999999586,24.405404973777518,0.3726899027824402
module.basic_model.model.3.0.weight,0.75,7.672000000000001,18.348,6.5052807645315704,0.017999999999995797,0.16399999999999748,19.056960243181173,0.3726899027824402
module.basic_model.model.3.0.weight,0.8,4.912000000000005,12.990000000000002,7.647812801755853,0.027999999999994696,0.16000000000000458,17.430296472304153,0.3726899027824402
module.basic_model.model.3.0.weight,0.8500000000000001,0.14199999999999768,0.8839999999999959,12.4602495400248,0.031999999999998696,0.16599999999999948,13.037810785832956,0.3726899027824402
module.basic_model.model.3.0.weight,0.9,0.12199999999999989,0.8159999999999945,11.971741756261045,0.017999999999995797,0.21200000000000108,13.716272869708067,0.3726899027824402
module.basic_model.model.3.3.weight,0.0,69.57,89.072,1.2836479661331996,0.20200000000000218,2.2780000000000022,28.766938961246275,0.3190983533859253
module.basic_model.model.3.3.weight,0.05,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2519999999999984,28.761051131606575,0.3190983533859253
module.basic_model.model.3.3.weight,0.1,69.57,89.072,1.2836479661331996,0.20599999999999508,2.293999999999996,28.763306580212223,0.3190983533859253
module.basic_model.model.3.3.weight,0.15000000000000002,69.57,89.072,1.2836479661331996,0.20400000000000418,2.2460000000000035,28.775401980008954,0.3190983533859253
module.basic_model.model.3.3.weight,0.2,69.572,89.074,1.283588812546479,0.20400000000000418,2.2599999999999953,28.735046862030472,0.3190983533859253
module.basic_model.model.3.3.weight,0.25,69.51,89.032,1.2861531959156633,0.19599999999999618,2.3399999999999976,28.718398498100726,0.3190983533859253
module.basic_model.model.3.3.weight,0.30000000000000004,69.372,88.988,1.2906822623996055,0.21200000000000108,2.3780000000000023,28.41812360431625,0.3190983533859253
module.basic_model.model.3.3.weight,0.35000000000000003,69.192,88.77199999999999,1.2955155215504388,0.19200000000000328,2.300000000000002,28.63137939932707,0.3190983533859253
module.basic_model.model.3.3.weight,0.4,68.654,88.47,1.3309943655402108,0.12999999999999678,1.8079999999999985,30.37806110418692,0.3190983533859253
module.basic_model.model.3.3.weight,0.45,67.318,87.708,1.3945520151447066,0.08799999999999919,1.2519999999999976,32.17885372261929,0.3190983533859253
module.basic_model.model.3.3.weight,0.5,64.72,85.83000000000001,1.5252817482118488,0.07599999999999829,1.1120000000000019,34.00789671194374,0.3190983533859253
module.basic_model.model.3.3.weight,0.55,59.424,82.116,1.798996875969475,0.06399999999999739,1.0059999999999958,31.202430966719607,0.3190983533859253
module.basic_model.model.3.3.weight,0.6000000000000001,53.468,76.968,2.135261754576244,0.058000000000002494,0.7319999999999993,29.561566182000483,0.3190983533859253
module.basic_model.model.3.3.weight,0.65,48.224000000000004,72.236,2.4933324682354034,0.06599999999999939,0.6920000000000037,30.09184954430297,0.3190983533859253
module.basic_model.model.3.3.weight,0.7000000000000001,31.718000000000004,54.17000000000001,3.581729183575325,0.06199999999999539,0.42999999999999705,26.354998504360445,0.3190983533859253
module.basic_model.model.3.3.weight,0.75,22.031999999999996,41.97,4.569575174718204,0.039999999999995595,0.28799999999999937,23.286320380041843,0.3190983533859253
module.basic_model.model.3.3.weight,0.8,3.646000000000005,9.089999999999998,8.0328582969142,0.012000000000000899,0.13600000000000279,18.44184685577133,0.3190983533859253
module.basic_model.model.3.3.weight,0.8500000000000001,2.32,6.928000000000001,8.38761657831078,0.0160000000000049,0.11400000000000299,18.754630801468725,0.3190983533859253
module.basic_model.model.3.3.weight,0.9,0.45800000000000285,2.746000000000004,10.231065353749289,0.053999999999998494,0.16800000000000148,18.609256831027015,0.3190983533859253
module.basic_model.model.4.0.weight,0.0,69.57,89.072,1.2836479661331996,0.19799999999999818,2.2719999999999962,28.757274465994143,0.3037882149219513
module.basic_model.model.4.0.weight,0.05,69.57,89.072,1.2836479661331996,0.20000000000000018,2.2560000000000024,28.75691580208007,0.3037882149219513
module.basic_model.model.4.0.weight,0.1,69.57,89.072,1.2836479661331996,0.19799999999999818,2.2680000000000033,28.756804711225293,0.3037882149219513
module.basic_model.model.4.0.weight,0.15000000000000002,69.51,89.006,1.284255159984242,0.18200000000000438,2.214000000000005,28.61537659114855,0.3037882149219513
module.basic_model.model.4.0.weight,0.2,69.168,88.85,1.2997769704630797,0.19799999999999818,2.3540000000000005,28.389873653211723,0.3037882149219513
module.basic_model.model.4.0.weight,0.25,68.898,88.72,1.3127030943420837,0.20999999999999908,2.393999999999996,28.63463268200705,0.3037882149219513
module.basic_model.model.4.0.weight,0.30000000000000004,68.658,88.496,1.3237844942398547,0.21799999999999597,2.403999999999995,28.036917093695582,0.3037882149219513
module.basic_model.model.4.0.weight,0.35000000000000003,67.27199999999999,87.624,1.3769327025724707,0.17800000000000038,1.959999999999995,27.461425700709377,0.3037882149219513
module.basic_model.model.4.0.weight,0.4,66.07000000000001,86.788,1.4276909649715317,0.16800000000000148,1.6920000000000046,26.747167072918515,0.3037882149219513
module.basic_model.model.4.0.weight,0.45,55.55,78.736,1.9589634784428782,0.09200000000000319,0.8120000000000016,25.020465120472963,0.3037882149219513
module.basic_model.model.4.0.weight,0.5,49.99,73.66,2.283099145440816,0.07800000000000029,0.7260000000000044,24.363552792134847,0.3037882149219513
module.basic_model.model.4.0.weight,0.55,41.162,64.61,2.8560156495389606,0.06399999999999739,0.5199999999999982,23.572659070874657,0.3037882149219513
module.basic_model.model.4.0.weight,0.6000000000000001,29.696,51.648,3.68929099571377,0.04999999999999449,0.44999999999999485,22.234923552490585,0.3037882149219513
module.basic_model.model.4.0.weight,0.65,18.930000000000003,36.968,4.699896386397331,0.039999999999995595,0.31799999999999606,20.6384849084621,0.3037882149219513
module.basic_model.model.4.0.weight,0.7000000000000001,9.704,21.919999999999995,6.067733610507698,0.031999999999998696,0.19599999999999618,19.921462400708553,0.3037882149219513
module.basic_model.model.4.0.weight,0.75,3.9919999999999956,10.329999999999995,7.546503664893505,0.026000000000003798,0.12999999999999678,18.553700154207547,0.3037882149219513
module.basic_model.model.4.0.weight,0.8,2.0580000000000043,5.801999999999996,8.251046694476724,0.009999999999998899,0.11400000000000299,16.598342950726945,0.3037882149219513
module.basic_model.model.4.0.weight,0.8500000000000001,0.5939999999999945,1.859999999999995,9.722123061626746,0.005999999999994898,0.08200000000000429,15.022994279403825,0.3037882149219513
module.basic_model.model.4.0.weight,0.9,0.22600000000000398,0.7600000000000051,11.243842757671054,0.009999999999998899,0.11200000000000099,15.396032610385017,0.3037882149219513
module.basic_model.model.4.3.weight,0.0,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2480000000000055,28.76188739476416,0.30016109347343445
module.basic_model.model.4.3.weight,0.05,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2680000000000033,28.768764855231712,0.30016109347343445
module.basic_model.model.4.3.weight,0.1,69.57,89.072,1.2836479661331996,0.19799999999999818,2.2660000000000013,28.750569180044966,0.30016109347343445
module.basic_model.model.4.3.weight,0.15000000000000002,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2599999999999953,28.761499340230685,0.30016109347343445
module.basic_model.model.4.3.weight,0.2,69.57,89.072,1.2836479661331996,0.19599999999999618,2.2780000000000022,28.756926271752263,0.30016109347343445
module.basic_model.model.4.3.weight,0.25,69.578,89.062,1.2836176287799936,0.19799999999999818,2.2719999999999962,28.769484145932637,0.30016109347343445
module.basic_model.model.4.3.weight,0.30000000000000004,69.55799999999999,89.024,1.2836092720791352,0.19599999999999618,2.2800000000000042,28.521668219978203,0.30016109347343445
module.basic_model.model.4.3.weight,0.35000000000000003,69.392,88.92599999999999,1.2858434667666592,0.19599999999999618,2.285999999999999,28.23246763428282,0.30016109347343445
module.basic_model.model.4.3.weight,0.4,69.268,88.78399999999999,1.2967737996265518,0.18000000000000238,2.1179999999999977,28.255383614157527,0.30016109347343445
module.basic_model.model.4.3.weight,0.45,68.58,88.27199999999999,1.337975145721008,0.18799999999999928,2.095999999999998,28.70960953078512,0.30016109347343445
module.basic_model.model.4.3.weight,0.5,68.414,88.278,1.347635829936829,0.16199999999999548,1.9199999999999995,30.67115096411332,0.30016109347343445
module.basic_model.model.4.3.weight,0.55,67.93199999999999,87.942,1.3703344025370836,0.15199999999999658,1.7260000000000053,30.074422414685714,0.30016109347343445
module.basic_model.model.4.3.weight,0.6000000000000001,67.006,87.452,1.4022141204228116,0.12199999999999989,1.4780000000000015,29.573287198731144,0.30016109347343445
module.basic_model.model.4.3.weight,0.65,63.690000000000005,85.436,1.5697048340786417,0.09000000000000119,1.0800000000000032,30.498272832356722,0.30016109347343445
module.basic_model.model.4.3.weight,0.7000000000000001,62.20399999999999,84.38799999999999,1.6469286405651236,0.10599999999999499,1.0759999999999992,29.843010371568756,0.30016109347343445
module.basic_model.model.4.3.weight,0.75,56.577999999999996,80.304,1.9837527741855028,0.08399999999999519,0.7319999999999993,32.57927079301411,0.30016109347343445
module.basic_model.model.4.3.weight,0.8,39.62,64.074,3.213936797411719,0.029999999999996696,0.34399999999999986,33.0232915707452,0.30016109347343445
module.basic_model.model.4.3.weight,0.8500000000000001,23.663999999999994,44.230000000000004,4.73198434700969,0.021999999999999797,0.17599999999999838,29.472012447227854,0.30016109347343445
module.basic_model.model.4.3.weight,0.9,6.459999999999999,16.125999999999998,7.900490931646986,0.027999999999994696,0.16000000000000458,23.528636821934782,0.30016109347343445
module.basic_model.model.5.0.weight,0.0,69.57,89.072,1.2836479661331996,0.19799999999999818,2.2320000000000007,28.759976412650456,0.3520965278148651
module.basic_model.model.5.0.weight,0.05,69.57,89.072,1.2836479661331996,0.19400000000000528,2.2499999999999964,28.766192625061674,0.3520965278148651
