parameter,sparsity,top1,top5,loss,variance
module.layer3.4.conv1.weight,0.30000000000000004,92.12,99.74,0.27690811380743985,0.0006673805764876306
module.layer3.4.conv1.weight,0.35000000000000003,92.12,99.74,0.2725608356297017,0.0006673805764876306
module.layer3.4.conv1.weight,0.4,92.12,99.74,0.2808161430060863,0.0006673805764876306
module.layer3.4.conv1.weight,0.45,92.12,99.74,0.28577299788594246,0.0006673805764876306
module.layer3.4.conv1.weight,0.5,92.12,99.74,0.2791297771036626,0.0006673805764876306
module.layer3.4.conv1.weight,0.55,92.12,99.74,0.27154225558042533,0.0006673805764876306
module.layer3.4.conv1.weight,0.6000000000000001,92.12,99.74,0.2709390040487051,0.0006673805764876306
module.layer3.4.conv1.weight,0.65,92.12,99.74,0.27754681967198863,0.0006673805764876306
module.layer3.4.conv1.weight,0.7000000000000001,92.11,99.74,0.28610596209764494,0.0006673805764876306
module.layer3.4.conv1.weight,0.75,92.11,99.74,0.274575301259756,0.0006673805764876306
module.layer3.4.conv1.weight,0.8,92.10000000000001,99.74,0.2837831884622575,0.0006673805764876306
module.layer3.4.conv1.weight,0.8500000000000001,92.10000000000001,99.75,0.2709125481545925,0.0006673805764876306
module.layer3.4.conv1.weight,0.9,92.09,99.75,0.28217528387904156,0.0006673805764876306
module.layer3.4.conv2.weight,0.0,92.12,99.74,0.27268915139138694,0.00039489936898462474
module.layer3.4.conv2.weight,0.05,92.12,99.74,0.275625816732645,0.00039489936898462474
module.layer3.4.conv2.weight,0.1,92.12,99.74,0.2731108039617539,0.00039489936898462474
module.layer3.4.conv2.weight,0.15000000000000002,92.12,99.74,0.2828724298626185,0.00039489936898462474
module.layer3.4.conv2.weight,0.2,92.12,99.74,0.2775383055210114,0.00039489936898462474
module.layer3.4.conv2.weight,0.25,92.12,99.74,0.2826657935976982,0.00039489936898462474
module.layer3.4.conv2.weight,0.30000000000000004,92.12,99.74,0.27545230686664585,0.00039489936898462474
module.layer3.4.conv2.weight,0.35000000000000003,92.12,99.74,0.2727343007922172,0.00039489936898462474
module.layer3.4.conv2.weight,0.4,92.12,99.74,0.27118888460099705,0.00039489936898462474
module.layer3.4.conv2.weight,0.45,92.12,99.74,0.2758313730359077,0.00039489936898462474
module.layer3.4.conv2.weight,0.5,92.12,99.74,0.27070922330021857,0.00039489936898462474
module.layer3.4.conv2.weight,0.55,92.12,99.74,0.2737754065543413,0.00039489936898462474
module.layer3.4.conv2.weight,0.6000000000000001,92.12,99.74,0.27833264544606207,0.00039489936898462474
module.layer3.4.conv2.weight,0.65,92.12,99.74,0.2732445519417524,0.00039489936898462474
module.layer3.4.conv2.weight,0.7000000000000001,92.12,99.74,0.2850853104144334,0.00039489936898462474
module.layer3.4.conv2.weight,0.75,92.13,99.74,0.2773679453879595,0.00039489936898462474
module.layer3.4.conv2.weight,0.8,92.12,99.74,0.2812274191528558,0.00039489936898462474
module.layer3.4.conv2.weight,0.8500000000000001,92.12,99.74,0.2757033780217171,0.00039489936898462474
module.layer3.4.conv2.weight,0.9,92.10000000000001,99.74,0.27109570614993567,0.00039489936898462474
module.layer3.4.conv3.weight,0.0,92.12,99.74,0.27233138494193554,0.0004933042800985277
module.layer3.4.conv3.weight,0.05,92.12,99.74,0.2837003450840711,0.0004933042800985277
module.layer3.4.conv3.weight,0.1,92.12,99.74,0.27725501768290983,0.0004933042800985277
module.layer3.4.conv3.weight,0.15000000000000002,92.12,99.74,0.27311522401869304,0.0004933042800985277
module.layer3.4.conv3.weight,0.2,92.12,99.74,0.27870603092014795,0.0004933042800985277
module.layer3.4.conv3.weight,0.25,92.12,99.74,0.2813483856618404,0.0004933042800985277
module.layer3.4.conv3.weight,0.30000000000000004,92.12,99.74,0.274813998490572,0.0004933042800985277
module.layer3.4.conv3.weight,0.35000000000000003,92.12,99.74,0.2707691300660372,0.0004933042800985277
module.layer3.4.conv3.weight,0.4,92.12,99.74,0.2709964133799077,0.0004933042800985277
module.layer3.4.conv3.weight,0.45,92.12,99.74,0.27210892401635633,0.0004933042800985277
module.layer3.4.conv3.weight,0.5,92.12,99.74,0.27986439540982244,0.0004933042800985277
module.layer3.4.conv3.weight,0.55,92.12,99.74,0.2790554430335761,0.0004933042800985277
module.layer3.4.conv3.weight,0.6000000000000001,92.12,99.74,0.2736234925687313,0.0004933042800985277
module.layer3.4.conv3.weight,0.65,92.12,99.74,0.2803916990756989,0.0004933042800985277
module.layer3.4.conv3.weight,0.7000000000000001,92.12,99.74,0.2705731727182865,0.0004933042800985277
module.layer3.4.conv3.weight,0.75,92.12,99.74,0.27196027301251896,0.0004933042800985277
module.layer3.4.conv3.weight,0.8,92.12,99.74,0.27332057952880856,0.0004933042800985277
module.layer3.4.conv3.weight,0.8500000000000001,92.12,99.74,0.27652809619903573,0.0004933042800985277
module.layer3.4.conv3.weight,0.9,92.12,99.74,0.2706884674727917,0.0004933042800985277
module.layer3.5.conv1.weight,0.0,92.12,99.74,0.27115221768617637,0.0009384301956743002
module.layer3.5.conv1.weight,0.05,92.12,99.74,0.27407499775290495,0.0009384301956743002
module.layer3.5.conv1.weight,0.1,92.12,99.74,0.27096603289246557,0.0009384301956743002
module.layer3.5.conv1.weight,0.15000000000000002,92.12,99.74,0.27668937221169476,0.0009384301956743002
module.layer3.5.conv1.weight,0.2,92.12,99.74,0.27604618556797506,0.0009384301956743002
module.layer3.5.conv1.weight,0.25,92.12,99.74,0.27960921339690686,0.0009384301956743002
module.layer3.5.conv1.weight,0.30000000000000004,92.12,99.74,0.2717791132628918,0.0009384301956743002
module.layer3.5.conv1.weight,0.35000000000000003,92.12,99.74,0.2767023768275977,0.0009384301956743002
module.layer3.5.conv1.weight,0.4,92.12,99.74,0.27556960247457013,0.0009384301956743002
module.layer3.5.conv1.weight,0.45,92.12,99.74,0.28086108788847913,0.0009384301956743002
module.layer3.5.conv1.weight,0.5,92.12,99.74,0.2720134105533362,0.0009384301956743002
module.layer3.5.conv1.weight,0.55,92.12,99.74,0.2730013970285654,0.0009384301956743002
module.layer3.5.conv1.weight,0.6000000000000001,92.13,99.74,0.27268546670675287,0.0009384301956743002
module.layer3.5.conv1.weight,0.65,92.11,99.74,0.2867119759321212,0.0009384301956743002
module.layer3.5.conv1.weight,0.7000000000000001,92.12,99.74,0.27292729355394846,0.0009384301956743002
module.layer3.5.conv1.weight,0.75,92.12,99.75,0.28336906321346766,0.0009384301956743002
module.layer3.5.conv1.weight,0.8,92.10000000000001,99.75,0.2725312415510416,0.0009384301956743002
module.layer3.5.conv1.weight,0.8500000000000001,92.06,99.75,0.2722647912800312,0.0009384301956743002
module.layer3.5.conv1.weight,0.9,92.02,99.76,0.2842798996716738,0.0009384301956743002
module.layer3.5.conv2.weight,0.0,92.12,99.74,0.28253124877810476,0.0006461988086812198
module.layer3.5.conv2.weight,0.05,92.12,99.74,0.2735897723585368,0.0006461988086812198
module.layer3.5.conv2.weight,0.1,92.12,99.74,0.27857076004147524,0.0006461988086812198
module.layer3.5.conv2.weight,0.15000000000000002,92.12,99.74,0.276785384491086,0.0006461988086812198
module.layer3.5.conv2.weight,0.2,92.12,99.74,0.2737523354589938,0.0006461988086812198
module.layer3.5.conv2.weight,0.25,92.12,99.74,0.2738804202526808,0.0006461988086812198
module.layer3.5.conv2.weight,0.30000000000000004,92.12,99.74,0.2795244205743075,0.0006461988086812198
module.layer3.5.conv2.weight,0.35000000000000003,92.12,99.74,0.27337346486747266,0.0006461988086812198
module.layer3.5.conv2.weight,0.4,92.13,99.74,0.2881529990583658,0.0006461988086812198
module.layer3.5.conv2.weight,0.45,92.13,99.74,0.2731356754899025,0.0006461988086812198
module.layer3.5.conv2.weight,0.5,92.13,99.74,0.27138549126684663,0.0006461988086812198
module.layer3.5.conv2.weight,0.55,92.12,99.74,0.2784896932542323,0.0006461988086812198
module.layer3.5.conv2.weight,0.6000000000000001,92.12,99.74,0.27087401486933227,0.0006461988086812198
module.layer3.5.conv2.weight,0.65,92.15,99.74,0.27074607722461225,0.0006461988086812198
module.layer3.5.conv2.weight,0.7000000000000001,92.15,99.75,0.2728902384638787,0.0006461988086812198
module.layer3.5.conv2.weight,0.75,92.15,99.75,0.28072173781692983,0.0006461988086812198
module.layer3.5.conv2.weight,0.8,92.16,99.76,0.277335850149393,0.0006461988086812198
module.layer3.5.conv2.weight,0.8500000000000001,92.16,99.77000000000001,0.277520528808236,0.0006461988086812198
module.layer3.5.conv2.weight,0.9,92.11,99.74,0.2824868187308312,0.0006461988086812198
module.layer3.5.conv3.weight,0.0,92.12,99.74,0.28354140743613243,0.0009606810635887086
module.layer3.5.conv3.weight,0.05,92.12,99.74,0.27117377556860445,0.0009606810635887086
module.layer3.5.conv3.weight,0.1,92.12,99.74,0.27386806532740604,0.0009606810635887086
module.layer3.5.conv3.weight,0.15000000000000002,92.12,99.74,0.2710921026766301,0.0009606810635887086
module.layer3.5.conv3.weight,0.2,92.12,99.74,0.27778432853519924,0.0009606810635887086
module.layer3.5.conv3.weight,0.25,92.12,99.74,0.2766013599932194,0.0009606810635887086
module.layer3.5.conv3.weight,0.30000000000000004,92.12,99.74,0.2714224681258201,0.0009606810635887086
module.layer3.5.conv3.weight,0.35000000000000003,92.12,99.74,0.2752574808895588,0.0009606810635887086
module.layer3.5.conv3.weight,0.4,92.12,99.74,0.2734026439487934,0.0009606810635887086
module.layer3.5.conv3.weight,0.45,92.12,99.74,0.27699932754039774,0.0009606810635887086
module.layer3.5.conv3.weight,0.5,92.12,99.74,0.2783383518457413,0.0009606810635887086
module.layer3.5.conv3.weight,0.55,92.12,99.74,0.2757969096302986,0.0009606810635887086
module.layer3.5.conv3.weight,0.6000000000000001,92.12,99.74,0.2725286703556775,0.0009606810635887086
module.layer3.5.conv3.weight,0.65,92.12,99.74,0.2824299052357674,0.0009606810635887086
module.layer3.5.conv3.weight,0.7000000000000001,92.12,99.74,0.2746802385896445,0.0009606810635887086
module.layer3.5.conv3.weight,0.75,92.12,99.74,0.2724648293107748,0.0009606810635887086
module.layer3.5.conv3.weight,0.8,92.12,99.74,0.2708748929202556,0.0009606810635887086
module.layer3.5.conv3.weight,0.8500000000000001,92.12,99.74,0.2740650087594985,0.0009606810635887086
module.layer3.5.conv3.weight,0.9,92.12,99.74,0.2839437309652567,0.0009606810635887086
module.layer4.0.conv1.weight,0.0,92.12,99.74,0.2739048022776843,0.0004916451289318502
module.layer4.0.conv1.weight,0.05,92.12,99.74,0.2711433328688145,0.0004916451289318502
module.layer4.0.conv1.weight,0.1,92.12,99.74,0.2802676670253277,0.0004916451289318502
module.layer4.0.conv1.weight,0.15000000000000002,92.12,99.74,0.2706032756716013,0.0004916451289318502
module.layer4.0.conv1.weight,0.2,92.12,99.74,0.2806166619062424,0.0004916451289318502
module.layer4.0.conv1.weight,0.25,92.12,99.74,0.27255496829748155,0.0004916451289318502
module.layer4.0.conv1.weight,0.30000000000000004,92.12,99.74,0.2715152461081744,0.0004916451289318502
module.layer4.0.conv1.weight,0.35000000000000003,92.12,99.74,0.27174146100878716,0.0004916451289318502
module.layer4.0.conv1.weight,0.4,92.12,99.74,0.27473309561610226,0.0004916451289318502
module.layer4.0.conv1.weight,0.45,92.12,99.74,0.27592440806329244,0.0004916451289318502
module.layer4.0.conv1.weight,0.5,92.12,99.74,0.27072327919304373,0.0004916451289318502
module.layer4.0.conv1.weight,0.55,92.12,99.74,0.2794898726046086,0.0004916451289318502
module.layer4.0.conv1.weight,0.6000000000000001,92.12,99.74,0.2772481691092253,0.0004916451289318502
module.layer4.0.conv1.weight,0.65,92.12,99.74,0.2738198406994344,0.0004916451289318502
module.layer4.0.conv1.weight,0.7000000000000001,92.12,99.74,0.2742424461990595,0.0004916451289318502
module.layer4.0.conv1.weight,0.75,92.11,99.74,0.2715067349374294,0.0004916451289318502
module.layer4.0.conv1.weight,0.8,92.11,99.74,0.2815366167575121,0.0004916451289318502
module.layer4.0.conv1.weight,0.8500000000000001,92.11,99.74,0.2720676504075527,0.0004916451289318502
module.layer4.0.conv1.weight,0.9,92.12,99.74,0.28251610100269314,0.0004916451289318502
module.layer4.0.conv2.weight,0.0,92.12,99.74,0.2852277964353562,0.0002954759984277189
module.layer4.0.conv2.weight,0.05,92.12,99.74,0.2717609692364931,0.0002954759984277189
module.layer4.0.conv2.weight,0.1,92.12,99.74,0.27170085646212094,0.0002954759984277189
module.layer4.0.conv2.weight,0.15000000000000002,92.12,99.74,0.2809943072497844,0.0002954759984277189
module.layer4.0.conv2.weight,0.2,92.12,99.74,0.2804018754512072,0.0002954759984277189
module.layer4.0.conv2.weight,0.25,92.12,99.74,0.28050756976008423,0.0002954759984277189
module.layer4.0.conv2.weight,0.30000000000000004,92.12,99.74,0.27210198342800135,0.0002954759984277189
module.layer4.0.conv2.weight,0.35000000000000003,92.12,99.74,0.27105033136904244,0.0002954759984277189
module.layer4.0.conv2.weight,0.4,92.12,99.74,0.2777211248874664,0.0002954759984277189
module.layer4.0.conv2.weight,0.45,92.13,99.74,0.2741472147405148,0.0002954759984277189
module.layer4.0.conv2.weight,0.5,92.13,99.74,0.2783941704779864,0.0002954759984277189
module.layer4.0.conv2.weight,0.55,92.13,99.74,0.27253824062645443,0.0002954759984277189
module.layer4.0.conv2.weight,0.6000000000000001,92.11,99.74,0.28667284809052945,0.0002954759984277189
module.layer4.0.conv2.weight,0.65,92.11,99.74,0.2710714917629957,0.0002954759984277189
module.layer4.0.conv2.weight,0.7000000000000001,92.11,99.74,0.27109418213367453,0.0002954759984277189
module.layer4.0.conv2.weight,0.75,92.12,99.74,0.2745518743991852,0.0002954759984277189
module.layer4.0.conv2.weight,0.8,92.13,99.75,0.2719168737530709,0.0002954759984277189
module.layer4.0.conv2.weight,0.8500000000000001,92.15,99.75,0.2754570089280606,0.0002954759984277189
module.layer4.0.conv2.weight,0.9,92.14,99.75,0.27864361666142934,0.0002954759984277189
module.layer4.0.conv3.weight,0.0,92.12,99.74,0.27545811831951145,0.0007598315714858472
module.layer4.0.conv3.weight,0.05,92.12,99.74,0.28102419003844253,0.0007598315714858472
module.layer4.0.conv3.weight,0.1,92.12,99.74,0.281508120894432,0.0007598315714858472
module.layer4.0.conv3.weight,0.15000000000000002,92.12,99.74,0.2726592000573874,0.0007598315714858472
module.layer4.0.conv3.weight,0.2,92.12,99.74,0.27482930757105356,0.0007598315714858472
module.layer4.0.conv3.weight,0.25,92.12,99.74,0.2791852328926324,0.0007598315714858472
module.layer4.0.conv3.weight,0.30000000000000004,92.12,99.74,0.279050973057747,0.0007598315714858472
module.layer4.0.conv3.weight,0.35000000000000003,92.12,99.74,0.2714123986661434,0.0007598315714858472
module.layer4.0.conv3.weight,0.4,92.12,99.74,0.2818500977009536,0.0007598315714858472
module.layer4.0.conv3.weight,0.45,92.12,99.74,0.2732100021094084,0.0007598315714858472
module.layer4.0.conv3.weight,0.5,92.12,99.74,0.2747947286814453,0.0007598315714858472
module.layer4.0.conv3.weight,0.55,92.13,99.74,0.2707090962678194,0.0007598315714858472
module.layer4.0.conv3.weight,0.6000000000000001,92.13,99.74,0.2807637210935355,0.0007598315714858472
module.layer4.0.conv3.weight,0.65,92.14,99.74,0.2891219548881054,0.0007598315714858472
module.layer4.0.conv3.weight,0.7000000000000001,92.12,99.74,0.2753875836730003,0.0007598315714858472
module.layer4.0.conv3.weight,0.75,92.12,99.74,0.2795777942985296,0.0007598315714858472
module.layer4.0.conv3.weight,0.8,92.10000000000001,99.74,0.2808327130973339,0.0007598315714858472
module.layer4.0.conv3.weight,0.8500000000000001,92.09,99.74,0.2791619326919316,0.0007598315714858472
module.layer4.0.conv3.weight,0.9,92.06,99.75,0.27135251946747296,0.0007598315714858472
module.layer4.0.downsample.0.weight,0.0,92.12,99.74,0.2712270159274339,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.05,92.12,99.74,0.27607711590826517,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.1,92.12,99.74,0.27919787988066674,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.15000000000000002,92.12,99.74,0.28142032362520697,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.2,92.12,99.74,0.28372408747673034,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.25,92.12,99.74,0.2758025985211134,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.30000000000000004,92.12,99.74,0.285489584878087,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.35000000000000003,92.12,99.74,0.27061158008873454,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.4,92.12,99.74,0.2753819670528172,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.45,92.12,99.74,0.2752084091305733,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.5,92.12,99.74,0.2717439938336611,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.55,92.12,99.74,0.2737597711384297,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.6000000000000001,92.12,99.74,0.2772936329245567,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.65,92.12,99.74,0.27700119465589523,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.7000000000000001,92.12,99.74,0.2793552540242671,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.75,92.12,99.74,0.2745622683316469,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.8,92.12,99.74,0.2849354673177004,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.8500000000000001,92.12,99.74,0.2734000805765389,0.0004943693056702614
module.layer4.0.downsample.0.weight,0.9,92.12,99.74,0.27554400898516174,0.0004943693056702614
module.layer4.1.conv1.weight,0.0,92.12,99.74,0.2722752820700407,0.00020987968309782445
module.layer4.1.conv1.weight,0.05,92.12,99.74,0.27055117599666123,0.00020987968309782445
module.layer4.1.conv1.weight,0.1,92.12,99.74,0.2704999603331088,0.00020987968309782445
module.layer4.1.conv1.weight,0.15000000000000002,92.12,99.74,0.27258827611804004,0.00020987968309782445
module.layer4.1.conv1.weight,0.2,92.12,99.74,0.278859830647707,0.00020987968309782445
module.layer4.1.conv1.weight,0.25,92.12,99.74,0.2720204681158066,0.00020987968309782445
module.layer4.1.conv1.weight,0.30000000000000004,92.12,99.74,0.27099186182022095,0.00020987968309782445
module.layer4.1.conv1.weight,0.35000000000000003,92.12,99.74,0.2794422030448913,0.00020987968309782445
module.layer4.1.conv1.weight,0.4,92.13,99.74,0.2753454875200987,0.00020987968309782445
module.layer4.1.conv1.weight,0.45,92.13,99.74,0.2744766306132079,0.00020987968309782445
module.layer4.1.conv1.weight,0.5,92.12,99.74,0.27335048988461497,0.00020987968309782445
module.layer4.1.conv1.weight,0.55,92.12,99.74,0.2711939845234156,0.00020987968309782445
module.layer4.1.conv1.weight,0.6000000000000001,92.12,99.74,0.27702281884849067,0.00020987968309782445
module.layer4.1.conv1.weight,0.65,92.12,99.74,0.27089996412396433,0.00020987968309782445
module.layer4.1.conv1.weight,0.7000000000000001,92.11,99.74,0.2707738947123289,0.00020987968309782445
module.layer4.1.conv1.weight,0.75,92.08,99.75,0.28747487142682077,0.00020987968309782445
module.layer4.1.conv1.weight,0.8,92.08,99.75,0.27055459171533575,0.00020987968309782445
module.layer4.1.conv1.weight,0.8500000000000001,92.09,99.76,0.2763284377753734,0.00020987968309782445
module.layer4.1.conv1.weight,0.9,92.10000000000001,99.77000000000001,0.2803703971207142,0.00020987968309782445
module.layer4.1.conv2.weight,0.0,92.12,99.74,0.2714593425393104,0.0002668787201400846
module.layer4.1.conv2.weight,0.05,92.12,99.74,0.2841376554220916,0.0002668787201400846
module.layer4.1.conv2.weight,0.1,92.12,99.74,0.2725115746259689,0.0002668787201400846
module.layer4.1.conv2.weight,0.15000000000000002,92.12,99.74,0.274448386952281,0.0002668787201400846
module.layer4.1.conv2.weight,0.2,92.12,99.74,0.2869968943297863,0.0002668787201400846
module.layer4.1.conv2.weight,0.25,92.12,99.74,0.2745428912341595,0.0002668787201400846
module.layer4.1.conv2.weight,0.30000000000000004,92.12,99.74,0.27344633713364597,0.0002668787201400846
module.layer4.1.conv2.weight,0.35000000000000003,92.12,99.74,0.27734228260815147,0.0002668787201400846
module.layer4.1.conv2.weight,0.4,92.12,99.74,0.2773289121687412,0.0002668787201400846
module.layer4.1.conv2.weight,0.45,92.12,99.74,0.2721542999148369,0.0002668787201400846
module.layer4.1.conv2.weight,0.5,92.13,99.74,0.2744324322789907,0.0002668787201400846
module.layer4.1.conv2.weight,0.55,92.13,99.74,0.27474757544696327,0.0002668787201400846
module.layer4.1.conv2.weight,0.6000000000000001,92.13,99.74,0.27548726350069047,0.0002668787201400846
module.layer4.1.conv2.weight,0.65,92.12,99.74,0.27330604270100584,0.0002668787201400846
module.layer4.1.conv2.weight,0.7000000000000001,92.12,99.74,0.2717185351997614,0.0002668787201400846
module.layer4.1.conv2.weight,0.75,92.12,99.74,0.2710508570075036,0.0002668787201400846
module.layer4.1.conv2.weight,0.8,92.10000000000001,99.74,0.27073644809424885,0.0002668787201400846
module.layer4.1.conv2.weight,0.8500000000000001,92.08,99.74,0.2725110068917274,0.0002668787201400846
module.layer4.1.conv2.weight,0.9,92.06,99.75,0.27375407479703423,0.0002668787201400846
module.layer4.1.conv3.weight,0.0,92.12,99.74,0.27461720295250414,0.0007478833431378007
module.layer4.1.conv3.weight,0.05,92.12,99.74,0.2764706742018461,0.0007478833431378007
module.layer4.1.conv3.weight,0.1,92.12,99.74,0.2719647493213415,0.0007478833431378007
module.layer4.1.conv3.weight,0.15000000000000002,92.12,99.74,0.27616974301636227,0.0007478833431378007
module.layer4.1.conv3.weight,0.2,92.12,99.74,0.2715735238045454,0.0007478833431378007
module.layer4.1.conv3.weight,0.25,92.12,99.74,0.2780704390257597,0.0007478833431378007
module.layer4.1.conv3.weight,0.30000000000000004,92.12,99.74,0.2787009999155997,0.0007478833431378007
module.layer4.1.conv3.weight,0.35000000000000003,92.12,99.74,0.2796718012541533,0.0007478833431378007
module.layer4.1.conv3.weight,0.4,92.12,99.74,0.2835258383303882,0.0007478833431378007
module.layer4.1.conv3.weight,0.45,92.12,99.74,0.2706050947308541,0.0007478833431378007
module.layer4.1.conv3.weight,0.5,92.12,99.74,0.27400150559842584,0.0007478833431378007
module.layer4.1.conv3.weight,0.55,92.12,99.74,0.2815098240971565,0.0007478833431378007
module.layer4.1.conv3.weight,0.6000000000000001,92.12,99.74,0.2756814759224654,0.0007478833431378007
module.layer4.1.conv3.weight,0.65,92.12,99.74,0.2782935328781605,0.0007478833431378007
module.layer4.1.conv3.weight,0.7000000000000001,92.12,99.74,0.27080482915043835,0.0007478833431378007
module.layer4.1.conv3.weight,0.75,92.12,99.74,0.27251481264829647,0.0007478833431378007
module.layer4.1.conv3.weight,0.8,92.11,99.74,0.2709891870617867,0.0007478833431378007
module.layer4.1.conv3.weight,0.8500000000000001,92.11,99.74,0.2744357164949178,0.0007478833431378007
module.layer4.1.conv3.weight,0.9,92.10000000000001,99.74,0.27086118534207343,0.0007478833431378007
module.layer4.2.conv1.weight,0.0,92.12,99.74,0.28356243818998345,0.00017707703227642924
module.layer4.2.conv1.weight,0.05,92.12,99.74,0.2706095159053803,0.00017707703227642924
module.layer4.2.conv1.weight,0.1,92.12,99.74,0.2733310148119926,0.00017707703227642924
module.layer4.2.conv1.weight,0.15000000000000002,92.12,99.74,0.2779980100691319,0.00017707703227642924
module.layer4.2.conv1.weight,0.2,92.12,99.74,0.27884781360626226,0.00017707703227642924
module.layer4.2.conv1.weight,0.25,92.12,99.74,0.2797157820314169,0.00017707703227642924
module.layer4.2.conv1.weight,0.30000000000000004,92.12,99.74,0.27080562338232994,0.00017707703227642924
module.layer4.2.conv1.weight,0.35000000000000003,92.12,99.74,0.27187204658985137,0.00017707703227642924
module.layer4.2.conv1.weight,0.4,92.12,99.74,0.27274293154478074,0.00017707703227642924
module.layer4.2.conv1.weight,0.45,92.12,99.74,0.276806666702032,0.00017707703227642924
module.layer4.2.conv1.weight,0.5,92.13,99.74,0.27868341207504277,0.00017707703227642924
module.layer4.2.conv1.weight,0.55,92.13,99.74,0.2803061999380589,0.00017707703227642924
module.layer4.2.conv1.weight,0.6000000000000001,92.12,99.72999999999999,0.2709769435226917,0.00017707703227642924
module.layer4.2.conv1.weight,0.65,92.12,99.74,0.2724103484302759,0.00017707703227642924
module.layer4.2.conv1.weight,0.7000000000000001,92.11,99.74,0.27079178728163245,0.00017707703227642924
module.layer4.2.conv1.weight,0.75,92.10000000000001,99.74,0.2768405497074127,0.00017707703227642924
module.layer4.2.conv1.weight,0.8,92.09,99.74,0.28605552762746816,0.00017707703227642924
module.layer4.2.conv1.weight,0.8500000000000001,92.08,99.75,0.28015046492218976,0.00017707703227642924
module.layer4.2.conv1.weight,0.9,92.08,99.76,0.28344715498387807,0.00017707703227642924
module.layer4.2.conv2.weight,0.0,92.12,99.74,0.27402567416429513,0.000261788401985541
module.layer4.2.conv2.weight,0.05,92.12,99.74,0.2736067753285171,0.000261788401985541
module.layer4.2.conv2.weight,0.1,92.12,99.74,0.2738775447010994,0.000261788401985541
module.layer4.2.conv2.weight,0.15000000000000002,92.12,99.74,0.2825970951467752,0.000261788401985541
module.layer4.2.conv2.weight,0.2,92.12,99.74,0.27680478394031544,0.000261788401985541
module.layer4.2.conv2.weight,0.25,92.12,99.74,0.27140095382928847,0.000261788401985541
module.layer4.2.conv2.weight,0.30000000000000004,92.12,99.74,0.27117805071175105,0.000261788401985541
module.layer4.2.conv2.weight,0.35000000000000003,92.12,99.74,0.27475918009877204,0.000261788401985541
module.layer4.2.conv2.weight,0.4,92.12,99.74,0.27447327710688124,0.000261788401985541
module.layer4.2.conv2.weight,0.45,92.12,99.74,0.2708090770989656,0.000261788401985541
module.layer4.2.conv2.weight,0.5,92.12,99.74,0.27550366744399063,0.000261788401985541
module.layer4.2.conv2.weight,0.55,92.12,99.74,0.2810219429433347,0.000261788401985541
module.layer4.2.conv2.weight,0.6000000000000001,92.12,99.74,0.2858946315944195,0.000261788401985541
module.layer4.2.conv2.weight,0.65,92.12,99.74,0.27143985554575917,0.000261788401985541
module.layer4.2.conv2.weight,0.7000000000000001,92.13,99.74,0.278738171979785,0.000261788401985541
module.layer4.2.conv2.weight,0.75,92.13,99.74,0.27318877764046195,0.000261788401985541
module.layer4.2.conv2.weight,0.8,92.12,99.74,0.27277985848486414,0.000261788401985541
module.layer4.2.conv2.weight,0.8500000000000001,92.11,99.74,0.27105548009276387,0.000261788401985541
module.layer4.2.conv2.weight,0.9,92.09,99.74,0.2726420532912017,0.000261788401985541
module.layer4.2.conv3.weight,0.0,92.12,99.74,0.2751252457499504,0.000745317549444735
module.layer4.2.conv3.weight,0.05,92.12,99.74,0.27338555082678806,0.000745317549444735
module.layer4.2.conv3.weight,0.1,92.12,99.74,0.27959526367485527,0.000745317549444735
module.layer4.2.conv3.weight,0.15000000000000002,92.12,99.74,0.278806347027421,0.000745317549444735
module.layer4.2.conv3.weight,0.2,92.12,99.74,0.28032057248055936,0.000745317549444735
module.layer4.2.conv3.weight,0.25,92.12,99.74,0.27407140471041214,0.000745317549444735
module.layer4.2.conv3.weight,0.30000000000000004,92.12,99.74,0.27076593749225153,0.000745317549444735
module.layer4.2.conv3.weight,0.35000000000000003,92.12,99.74,0.27250232733786106,0.000745317549444735
module.layer4.2.conv3.weight,0.4,92.12,99.74,0.27323520556092273,0.000745317549444735
module.layer4.2.conv3.weight,0.45,92.12,99.74,0.27269443124532705,0.000745317549444735
module.layer4.2.conv3.weight,0.5,92.12,99.74,0.272212701663375,0.000745317549444735
module.layer4.2.conv3.weight,0.55,92.12,99.74,0.27123504206538196,0.000745317549444735
module.layer4.2.conv3.weight,0.6000000000000001,92.12,99.74,0.28683518171310435,0.000745317549444735
